iter	RMSE
0	0.09241455042
1	0.09196796113
2	0.09151761265
3	0.09110251735
4	0.09065331588
5	0.09025129525
6	0.08983447965
7	0.08946767473
8	0.08906599739
9	0.08862789521
10	0.08827891248
11	0.08789920077
12	0.08750556826
13	0.08711119108
14	0.08668073373
15	0.08631366907
16	0.08593255924
17	0.08553843719
18	0.08518290821
19	0.08486044413
20	0.08448228931
21	0.08412619204
22	0.08377396638
23	0.08340433351
24	0.08302996533
25	0.08267425133
26	0.08233591089
27	0.08200807113
28	0.08166264488
29	0.08132683086
30	0.08099402379
31	0.08064692139
32	0.08030999959
33	0.08001406696
34	0.07968591698
35	0.07933089678
36	0.07901762374
37	0.07868732869
38	0.07841804233
39	0.0781284053
40	0.07785369264
41	0.07756063964
42	0.07724797904
43	0.07691559906
44	0.07660928983
45	0.0763287129
46	0.07603547018
47	0.07571737846
48	0.07544202991
49	0.07513661301
50	0.07486107769
51	0.07456265929
52	0.0743058882
53	0.07401230121
54	0.07371736921
55	0.07344674567
56	0.07320452261
57	0.07291863215
58	0.07266519078
59	0.07236018494
60	0.07204866305
61	0.07176607703
62	0.07147506837
63	0.07121576158
64	0.07097265
65	0.0707091335
66	0.07045398501
67	0.07016518957
68	0.06987864746
69	0.0696521427
70	0.06937831184
71	0.0690958263
72	0.06886163466
73	0.06859115863
74	0.06834868628
75	0.06810646294
76	0.06786906379
77	0.06761950192
78	0.06736216283
79	0.06706695649
80	0.06686670733
81	0.06668594385
82	0.06645486111
83	0.06622824402
84	0.06602578151
85	0.06580672956
86	0.06559785071
87	0.06534418449
88	0.06511668464
89	0.06489569158
90	0.06466427788
91	0.0644282652
92	0.06422699759
93	0.0640126475
94	0.06382311928
95	0.06360025512
96	0.06338231007
97	0.0631479876
98	0.06296021361
99	0.06278582443
100	0.06258217422
101	0.06238481612
102	0.0622167322
103	0.06203941051
104	0.06185711798
105	0.06167299051
106	0.06149383598
107	0.06123396238
108	0.06106749342
109	0.06088115067
110	0.06069507002
111	0.06051772718
112	0.06036095202
113	0.06019454918
114	0.06002057092
115	0.05986614975
116	0.05970459293
117	0.0595239027
118	0.05933878296
119	0.059142299
120	0.05894594716
121	0.05876116895
122	0.05857962442
123	0.0584166295
124	0.05824144493
125	0.05801777722
126	0.05785175271
127	0.05766467122
128	0.05752348269
129	0.05736657145
130	0.0571930178
131	0.05703090123
132	0.05684535542
133	0.05668195787
134	0.05651065078
135	0.05635612447
136	0.05620365033
137	0.05601174083
138	0.05583719061
139	0.05568405013
140	0.05550101737
141	0.05532969021
142	0.0551682935
143	0.05502747568
144	0.05491058644
145	0.05475592787
146	0.05460403929
147	0.05446343001
148	0.05432788556
149	0.05419854503
150	0.05403594321
151	0.0539105227
152	0.05377806484
153	0.0536237246
154	0.05349119672
155	0.05333907836
156	0.05319778196
157	0.05305761464
158	0.05292964443
159	0.05279569158
160	0.05268615246
161	0.05254299973
162	0.05243442438
163	0.05229864974
164	0.05216053041
165	0.05204872519
166	0.05191810136
167	0.05179031836
168	0.05167818142
169	0.051564052
170	0.05143889895
171	0.05132735456
172	0.05119803067
173	0.05107185831
174	0.05095618294
175	0.05082356033
176	0.05068367625
177	0.05056348287
178	0.05045550848
179	0.05032718987
180	0.05021710814
181	0.05009107561
182	0.0499818502
183	0.04986410099
184	0.04974009004
185	0.04962648357
186	0.04953473486
187	0.04940251021
188	0.04929926068
189	0.04918700932
190	0.04905207015
191	0.04893845553
192	0.04882431684
193	0.04870840746
194	0.0485901944
195	0.04845147284
196	0.04833759917
197	0.04824067393
198	0.04813296042
199	0.04801898645
200	0.04793014192
201	0.04783023362
202	0.04774119927
203	0.04764938871
204	0.04755588024
205	0.04743211469
206	0.04733461434
207	0.04725357724
208	0.04716642888
209	0.04707044357
210	0.04696308769
211	0.04687678182
212	0.046794373
213	0.04669812801
214	0.04661054376
215	0.04653145667
216	0.04642027317
217	0.0463192883
218	0.04622753729
219	0.04612295581
220	0.04603155544
221	0.04592447423
222	0.0458309913
223	0.04574855213
224	0.04565881784
225	0.04557754199
226	0.0454823126
227	0.0454023586
228	0.04532389045
229	0.04524982333
230	0.04516990079
231	0.04508752157
232	0.04500057564
233	0.04491515177
234	0.0448382171
235	0.0447463196
236	0.04466352642
237	0.04457670908
238	0.04449425387
239	0.04442268824
240	0.04435149955
241	0.04425771054
242	0.04417385971
243	0.04407107073
244	0.04397709739
245	0.04389483079
246	0.0438097329
247	0.04372433279
248	0.04363874312
249	0.04355843948
250	0.04345255887
251	0.04337754999
252	0.04329214299
253	0.0432066632
254	0.04313805531
255	0.04306256956
256	0.04298899045
257	0.04289589752
258	0.04283601142
259	0.04275893267
260	0.04267234421
261	0.04259831148
262	0.04252691046
263	0.04244428837
264	0.04237779808
265	0.04229241182
266	0.04221410412
267	0.04213641838
268	0.04206517416
269	0.04197835074
270	0.04191284287
271	0.04184502513
272	0.04177079021
273	0.04170486972
274	0.04161732733
275	0.04154406313
276	0.04147837601
277	0.04140619833
278	0.04132677368
279	0.04124604795
280	0.04118260093
281	0.04111694557
282	0.04105114456
283	0.04099765328
284	0.04091216858
285	0.040823335
286	0.04075045477
287	0.04069617429
288	0.04063257597
289	0.04056296572
290	0.04047913666
291	0.04040297339
292	0.04034351072
293	0.04028919424
294	0.04022483758
295	0.04015714304
296	0.04008574009
297	0.04002461335
298	0.03995756651
299	0.03989108721
300	0.03981987941
301	0.03976487242
302	0.03971762665
303	0.03964029361
304	0.03957009971
305	0.03951847631
306	0.03945942585
307	0.03939025545
308	0.03933889021
309	0.03928439393
310	0.03922743662
311	0.03917726265
312	0.03912487987
313	0.03907596779
314	0.03900445191
315	0.03894659719
316	0.0388897584
317	0.03883515648
318	0.03878492087
319	0.03873903572
320	0.03868252253
321	0.0386119243
322	0.03855571184
323	0.03849901967
324	0.0384370469
325	0.03838415317
326	0.0383229301
327	0.03827585807
328	0.03822091365
329	0.03816113584
330	0.03810899892
331	0.0380521561
332	0.03799468141
333	0.03791883846
334	0.03786385227
335	0.03782299072
336	0.03777340353
337	0.03772638863
338	0.03767427188
339	0.03762834025
340	0.03758046185
341	0.03752527017
342	0.03746598304
343	0.0374039757
344	0.03734961053
345	0.03729463214
346	0.03721848083
347	0.03716935588
348	0.03711471547
349	0.03707044111
350	0.03700967545
351	0.03696917981
352	0.03693008923
353	0.0368813812
354	0.03684448472
355	0.03679104871
356	0.03675061197
357	0.03671216366
358	0.03666165452
359	0.03660368547
360	0.03653833349
361	0.03649749394
362	0.03646051363
363	0.0364200472
364	0.03637520901
365	0.03633042712
366	0.03628022209
367	0.0362294499
368	0.03617892914
369	0.03612732776
370	0.0360902719
371	0.0360342819
372	0.03599292192
373	0.03593441073
374	0.03587235458
375	0.03581962552
376	0.03576818248
377	0.03570425446
378	0.03564976645
379	0.03560347535
380	0.03555440971
381	0.03551384307
382	0.03546484057
383	0.03541800777
384	0.03536835664
385	0.03531920941
386	0.03527733693
387	0.03523959475
388	0.03518904088
389	0.03514295448
390	0.03510048937
391	0.03505343212
392	0.03500617165
393	0.03496778145
394	0.034935755
395	0.03488613984
396	0.03484415014
397	0.03480788448
398	0.03476620463
399	0.03473519124
400	0.03469720626
401	0.03464355498
402	0.03460037698
403	0.03456708303
404	0.03453169351
405	0.03448799243
406	0.03444425773
407	0.03441093633
408	0.03437419678
409	0.03434352182
410	0.03429734561
411	0.03425686331
412	0.03419570822
413	0.03416568266
414	0.03413140487
415	0.03409530211
416	0.0340605976
417	0.03401572495
418	0.03395985454
419	0.03391355457
420	0.0338785161
421	0.03383500501
422	0.03378767294
423	0.03375517004
424	0.03371068156
425	0.03366532761
426	0.03362575915
427	0.03357164411
428	0.03352736539
429	0.03349643449
430	0.03345843602
431	0.03342514712
432	0.03337523886
433	0.03334437987
434	0.03330812099
435	0.03326959712
436	0.03323309971
437	0.03319054221
438	0.03314193439
439	0.0331090323
440	0.03307394176
441	0.03302508436
442	0.03299343986
443	0.03295790546
444	0.03291721167
445	0.03286952132
446	0.03283619402
447	0.0327961092
448	0.0327584042
449	0.03272654636
450	0.0326878177
451	0.0326486281
452	0.03261778281
453	0.03257396475
454	0.03254446584
455	0.0325142639
456	0.03247998014
457	0.03243949572
458	0.03240977649
459	0.03236601344
460	0.03232611439
461	0.0322924894
462	0.03226329967
463	0.03222640686
464	0.03219275159
465	0.03216309505
466	0.03212831194
467	0.03209624915
468	0.03206640858
469	0.03204099124
470	0.03200429422
471	0.03197406364
472	0.03193582052
473	0.0319083206
474	0.03187738445
475	0.03184946572
476	0.03181108432
477	0.03177540538
478	0.03174325902
479	0.0317093981
480	0.03167967198
481	0.03164137055
482	0.0316070405
483	0.03157252482
484	0.0315496068
485	0.03151563696
486	0.03148185575
487	0.03144265515
488	0.03140738167
489	0.03138579571
490	0.03134679486
491	0.03131522298
492	0.03128520894
493	0.03125733057
494	0.03122593054
495	0.03119681994
496	0.03116387615
497	0.03112673414
498	0.03109497085
499	0.0310693254
500	0.03103623449
501	0.03100544473
502	0.03098104292
503	0.03095566453
504	0.03092229365
505	0.0308786055
506	0.03085048152
507	0.03081631394
508	0.03078329155
509	0.03075546849
510	0.03072246822
511	0.03069150365
512	0.0306626181
513	0.03063580379
514	0.0306026205
515	0.03056724382
516	0.03052694887
517	0.0304896995
518	0.03046474237
519	0.0304336373
520	0.03040513821
521	0.03037777861
522	0.03034144633
523	0.03032247619
524	0.03029737657
525	0.03026849204
526	0.03023307218
527	0.03020417397
528	0.03017436516
529	0.03015062415
530	0.03011237172
531	0.03007681782
532	0.03005155209
533	0.03002498123
534	0.02999944236
535	0.02997552887
536	0.02994664254
537	0.02991802137
538	0.02989105633
539	0.02986829514
540	0.02984387364
541	0.02981652805
542	0.02978981165
543	0.02975615954
544	0.02972647653
545	0.02969563541
546	0.02966801599
547	0.02963429958
548	0.02960792315
549	0.02958061441
550	0.02955511424
551	0.02951531368
552	0.0294898449
553	0.02946381855
554	0.02942848517
555	0.02939814713
556	0.0293789225
557	0.02934781243
558	0.02931532479
559	0.02928560115
560	0.0292661162
561	0.02923569683
562	0.02920708466
563	0.02917867965
564	0.02916038208
565	0.0291366322
566	0.02910810208
567	0.0290833063
568	0.02905852136
569	0.02902022889
570	0.02898927623
571	0.02896796706
572	0.02894282843
573	0.02891607238
574	0.0288919042
575	0.02885721805
576	0.0288265386
577	0.0287920203
578	0.02877159595
579	0.02874307353
580	0.02871720987
581	0.02868021352
582	0.02865090836
583	0.02862315682
584	0.02859384661
585	0.02856755434
586	0.02854938024
587	0.02852873134
588	0.0284941246
589	0.02845831024
590	0.02843835784
591	0.02840350516
592	0.02838239443
593	0.02836159542
594	0.0283273961
595	0.02830010706
596	0.02827468376
597	0.0282492955
598	0.02822301588
599	0.02820446566
600	0.02818069867
601	0.02815393576
602	0.02813536821
603	0.02811353067
604	0.02809107371
605	0.02806527198
606	0.02803880617
607	0.02801471669
608	0.02798667953
609	0.02796478252
610	0.02793647374
611	0.02791538642
612	0.02788548067
613	0.02785692104
614	0.02783227783
615	0.02780483912
616	0.02778068588
617	0.02774986047
618	0.0277198629
619	0.02769708376
620	0.02766599456
621	0.02763649592
622	0.02760659467
623	0.02758349269
624	0.02756765299
625	0.02753947175
626	0.02751503073
627	0.02749076606
628	0.02746629184
629	0.02743329174
630	0.02741243228
631	0.02738736429
632	0.02736268177
633	0.02733407698
634	0.02731519236
635	0.02729491272
636	0.02727594432
637	0.02725442671
638	0.02722955436
639	0.02720863215
640	0.02718284269
641	0.02715560068
642	0.02713661469
643	0.027115612
644	0.02709501308
645	0.02706377186
646	0.02703318817
647	0.02700611622
648	0.02698108406
649	0.02695604319
650	0.02693127054
651	0.02690334842
652	0.02687567997
653	0.02685115337
654	0.02683170838
655	0.0268094532
656	0.02678424633
657	0.0267622715
658	0.02672952268
659	0.02670424825
660	0.02667787093
661	0.02664965258
662	0.02663013849
663	0.02661346089
664	0.02658159746
665	0.02655739133
666	0.02653715135
667	0.02650814657
668	0.02648384753
669	0.02646230434
670	0.02643321417
671	0.02641339117
672	0.02638755148
673	0.0263624535
674	0.0263406649
675	0.02631714814
676	0.02629655346
677	0.02627829817
678	0.02625535119
679	0.02623661136
680	0.02620855852
681	0.02619035817
682	0.02616326579
683	0.02614528678
684	0.02612555801
685	0.02610153877
686	0.02608017261
687	0.02605620767
688	0.02603562139
689	0.02600797097
690	0.02597710602
691	0.02595291199
692	0.02593078844
693	0.02589914745
694	0.02587394724
695	0.02585381333
696	0.02583153383
697	0.02580936583
698	0.02578339543
699	0.02576469715
700	0.02574371455
701	0.02571649341
702	0.02569809175
703	0.02567608647
704	0.02565429113
705	0.02563740685
706	0.02561790172
707	0.0255973271
708	0.02557655992
709	0.02555089647
710	0.0255179627
711	0.02549633222
712	0.0254783914
713	0.02544323226
714	0.02541608982
715	0.0253963616
716	0.02537687183
717	0.02535245456
718	0.02532912198
719	0.0253028312
720	0.02527478911
721	0.02525302642
722	0.02523397271
723	0.02521271119
724	0.02519339691
725	0.02517668502
